name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
etaNegative_samp[46],-0.029,0.31,0.59,-0.87,-0.15,0.87,3.7,1.3e-05,1.5
etaNegative_samp[47],0.12,0.27,0.53,-0.76,0.12,1.0,3.7,1.4e-05,1.5
etaNegative_samp[48],-1.3,0.5,0.95,-2.7,-1.3,0.85,3.7,1.3e-05,1.8
etaNegative_samp[49],0.5,0.12,0.46,-0.44,0.58,1.1,14.0,5e-05,1.4
etaNegative_samp[50],0.43,0.15,0.41,-0.073,0.37,1.2,7.6,2.8e-05,1.4
etaNegative_samp[51],0.39,0.19,0.41,-0.32,0.44,1.0,4.5,1.6e-05,1.4
etaNegative_samp[52],-0.46,0.14,0.5,-1.2,-0.42,0.081,13.0,4.7e-05,1.3
etaNegative_samp[53],-1.3,0.19,0.54,-2.0,-1.4,-0.35,7.6,2.8e-05,1.6
etaNegative_samp[54],-0.2,0.11,0.5,-1.0,-0.22,0.55,22.0,8.1e-05,1.1
etaNegative_samp[55],-0.27,0.051,0.31,-0.78,-0.27,0.26,37.0,0.00013,1.1
etaNegative_samp[56],2.4,0.21,0.74,1.4,2.4,3.5,12.0,4.3e-05,1.4
etaNegative_samp[57],0.41,0.22,0.61,-0.21,0.26,1.8,7.5,2.7e-05,1.5
etaNegative_samp[58],1.7,0.55,0.88,0.056,2.0,2.7,2.5,9.2e-06,2.3
etaNegative_samp[59],3.1,0.27,0.91,1.1,3.3,4.1,11.0,4e-05,1.6
etaNegative_samp[60],2.4,0.29,0.85,0.2,2.5,3.4,8.5,3.1e-05,1.4
etaNegative_samp[61],0.56,0.23,0.55,-0.33,0.53,1.5,5.8,2.1e-05,1.3
etaNegative_samp[62],0.57,0.067,0.42,-0.065,0.54,1.3,40.0,0.00015,1.1
etaNegative_samp[63],-0.24,0.18,0.41,-0.93,-0.22,0.31,5.0,1.8e-05,1.4
etaNegative_samp[64],1.3,0.39,0.66,0.3,1.2,2.4,2.9,1e-05,1.9
etaNegative_samp[65],-0.65,0.088,0.27,-1.2,-0.62,-0.28,9.3,3.4e-05,1.4
etaNegative_samp[66],1.2,0.29,0.51,-0.053,1.2,1.8,3.1,1.1e-05,1.9
etaNegative_samp[67],-0.047,0.12,0.53,-1.0,-0.038,0.69,21.0,7.6e-05,1.2
etaNegative_samp[68],-0.68,0.17,0.47,-1.4,-0.74,0.074,7.3,2.7e-05,1.2
etaNegative_samp[69],0.57,0.15,0.38,-0.086,0.56,1.2,6.7,2.4e-05,1.2
etaNegative_samp[70],-0.49,0.2,0.81,-1.8,-0.37,0.66,17.0,6.1e-05,1.4
