name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
p1[126],-1.3,0.57,1.1,-3.4,-1.2,-0.001,4.1,1.1e-05,1.4
p1[127],-2.1,0.88,1.4,-4.3,-2.3,-0.00089,2.7,7.4e-06,1.9
p1[128],-0.59,0.25,0.95,-2.5,-0.26,0.53,14.0,3.9e-05,1.1
p1[129],0.88,0.38,0.73,-0.00021,0.88,2.2,3.7,1e-05,1.5
p1[130],-0.23,0.029,1.4,-2.6,-0.00063,2.0,2285.0,0.0063,1.0
p1[131],1.4,0.61,0.97,-0.0011,1.7,2.8,2.5,7e-06,2.1
p1[132],1.1,0.46,0.9,-0.00042,1.0,2.7,3.9,1.1e-05,1.4
p1[133],0.14,0.022,1.0,-1.6,-0.0011,1.8,2006.0,0.0055,1.0
p1[134],-0.8,0.34,1.1,-2.9,-0.55,0.58,11.0,3e-05,1.1
p1[135],0.31,0.14,0.35,-0.074,0.31,0.9,6.5,1.8e-05,1.2
p1[136],0.12,0.022,0.71,-0.97,-0.00068,1.4,1058.0,0.0029,1.0
p1[137],-1.5,0.65,1.2,-3.6,-1.6,0.00029,3.4,9.5e-06,1.5
p1[138],1.6,0.69,1.2,-0.00061,1.7,3.5,3.0,8.2e-06,1.7
p1[139],-0.63,0.27,0.52,-1.6,-0.62,-0.00057,3.7,1e-05,1.5
p1[140],0.34,0.14,0.55,-0.45,0.23,1.3,15.0,4e-05,1.1
p1[141],0.69,0.3,0.55,-0.0014,0.71,1.6,3.4,9.4e-06,1.5
p1[142],-1.9,0.82,1.4,-4.0,-2.1,0.00044,2.8,7.8e-06,1.8
p1[143],0.78,0.34,0.64,-0.0011,0.79,1.9,3.7,1e-05,1.5
p1[144],-0.54,0.23,0.39,-1.2,-0.57,0.00029,3.0,8.3e-06,1.7
p1[145],-1.2,0.51,1.1,-3.2,-1.0,0.00073,5.1,1.4e-05,1.3
p1[146],-0.49,0.2,0.83,-2.0,-0.26,0.65,17.0,4.7e-05,1.1
p1[147],-0.23,0.1,0.24,-0.68,-0.19,-0.00097,5.8,1.6e-05,1.2
