name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
etaPositive_samp[71],0.00089,0.26,0.42,-0.69,0.11,0.57,2.5,6.6e-06,2.1
etaPositive_samp[72],0.053,0.26,0.5,-0.75,0.09,0.85,3.6,9.3e-06,1.5
etaPositive_samp[73],-1.5,0.15,0.3,-2.0,-1.5,-1.1,3.8,1e-05,1.4
etaPositive_samp[74],1e-05,0.52,0.76,-0.82,-0.3,1.3,2.2,5.6e-06,3.8
etaPositive_samp[75],0.94,0.77,1.1,-1.1,1.5,1.9,2.1,5.4e-06,5.7
etaPositive_samp[76],-0.43,0.17,0.3,-0.99,-0.39,0.014,3.3,8.5e-06,1.6
etaPositive_samp[77],0.83,0.27,0.41,0.36,0.68,1.6,2.3,6e-06,2.9
etaPositive_samp[78],-1.1,0.12,0.27,-1.6,-1.1,-0.81,4.9,1.3e-05,1.3
etaPositive_samp[79],-0.8,0.76,1.1,-2.0,-1.2,1.1,2.2,5.7e-06,3.5
etaPositive_samp[80],-0.95,0.18,0.36,-1.5,-0.92,-0.38,3.8,9.9e-06,1.4
etaPositive_samp[81],-0.64,0.79,1.1,-1.6,-1.2,1.3,2.0,5.3e-06,6.8
etaPositive_samp[82],-0.19,0.72,1.0,-1.3,-0.62,1.6,2.1,5.6e-06,3.9
etaPositive_samp[83],1.5,0.076,0.28,1.0,1.5,1.9,14.0,3.6e-05,1.1
etaPositive_samp[84],-1.6,0.11,0.3,-2.0,-1.6,-1.1,7.7,2e-05,1.2
etaPositive_samp[85],0.19,0.72,1.0,-0.65,-0.32,2.0,2.0,5.3e-06,7.7
etaPositive_samp[86],0.48,0.22,0.5,-0.41,0.54,1.1,5.3,1.4e-05,1.3
etaPositive_samp[87],0.56,0.02,0.18,0.24,0.56,0.83,81.0,0.00021,1.1
etaPositive_samp[88],-0.58,0.17,0.3,-1.1,-0.53,-0.16,2.9,7.6e-06,1.8
etaPositive_samp[89],1.4,0.45,0.69,0.24,1.6,2.3,2.4,6.2e-06,2.4
etaPositive_samp[90],-0.68,0.44,0.65,-1.4,-0.95,0.51,2.2,5.6e-06,3.7
etaPositive_samp[91],-0.16,0.84,1.2,-1.4,-0.69,1.9,2.1,5.5e-06,4.0
etaPositive_samp[92],-0.24,0.65,0.93,-1.9,0.21,0.57,2.1,5.4e-06,6.1
etaPositive_samp[93],-0.42,0.33,0.48,-1.3,-0.22,0.057,2.1,5.6e-06,3.8
etaPositive_samp[94],1.0,0.1,0.27,0.57,1.1,1.4,6.6,1.7e-05,1.2
etaPositive_samp[95],0.1,0.66,0.96,-1.6,0.54,0.99,2.1,5.4e-06,4.8
etaPositive_samp[96],-0.94,0.22,0.37,-1.5,-0.84,-0.44,2.9,7.5e-06,1.8
etaPositive_samp[97],-0.052,0.57,0.93,-1.4,0.098,1.6,2.7,7e-06,2.0
etaPositive_samp[98],0.22,0.047,0.13,-0.0096,0.22,0.41,7.6,2e-05,1.2
etaPositive_samp[99],-0.2,0.29,0.45,-0.79,-0.33,0.52,2.4,6.3e-06,2.3
etaPositive_samp[100],0.19,0.61,0.89,-0.78,-0.15,1.7,2.1,5.6e-06,3.8
etaPositive_samp[101],-0.59,0.026,0.19,-0.89,-0.58,-0.28,57.0,0.00015,1.1
etaPositive_samp[102],0.29,0.53,0.77,-0.5,-0.026,1.7,2.1,5.6e-06,4.1
etaPositive_samp[103],-1.6,0.042,0.31,-2.1,-1.5,-1.1,55.0,0.00014,1.0
etaPositive_samp[104],0.42,0.31,0.55,-0.58,0.4,1.2,3.1,8e-06,1.7
etaPositive_samp[105],-1.3,0.22,0.37,-2.0,-1.2,-0.84,2.7,7.1e-06,1.9
etaPositive_samp[106],-0.79,0.046,0.2,-1.2,-0.75,-0.5,20.0,5.1e-05,1.1
etaNegative_samp[1],0.43,0.21,0.45,-0.084,0.32,1.5,4.5,1.2e-05,2.0
etaNegative_samp[2],0.35,0.33,0.51,-0.79,0.55,0.86,2.4,6.1e-06,3.2
etaNegative_samp[3],-1.5,0.12,0.41,-2.1,-1.6,-0.82,12.0,3e-05,1.1
etaNegative_samp[4],-0.4,0.69,1.1,-1.4,-0.83,2.3,2.5,6.4e-06,3.4
etaNegative_samp[5],-0.12,0.069,0.23,-0.55,-0.072,0.18,12.0,3e-05,1.1
etaNegative_samp[6],0.67,0.32,0.53,-0.024,0.55,1.8,2.8,7.4e-06,2.1
etaNegative_samp[7],-0.28,0.52,0.75,-1.6,0.09,0.34,2.1,5.3e-06,6.5
etaNegative_samp[8],-0.13,0.7,1.0,-1.0,-0.6,1.9,2.1,5.5e-06,5.2
etaNegative_samp[9],-0.78,0.16,0.64,-2.2,-0.57,-0.14,16.0,4.1e-05,1.1
etaNegative_samp[10],0.8,0.38,0.57,0.15,0.6,1.8,2.3,6e-06,2.9
etaNegative_samp[11],0.79,0.19,0.36,0.32,0.82,1.4,3.6,9.4e-06,1.5
etaNegative_samp[12],-0.38,0.45,0.8,-1.9,-0.16,0.58,3.2,8.3e-06,1.8
etaNegative_samp[13],-0.47,0.028,0.34,-1.0,-0.5,0.11,148.0,0.00039,1.0
etaNegative_samp[14],1.1,0.88,1.3,-1.6,1.7,2.1,2.1,5.5e-06,6.3
etaNegative_samp[15],-0.47,0.58,0.83,-2.1,-0.058,0.23,2.1,5.4e-06,6.2
etaNegative_samp[16],-0.52,0.3,0.48,-1.2,-0.63,0.32,2.6,6.8e-06,2.0
etaNegative_samp[17],0.83,0.14,0.29,0.075,0.89,1.2,4.6,1.2e-05,1.9
etaNegative_samp[18],-0.23,0.11,0.31,-0.73,-0.27,0.36,7.9,2.1e-05,1.3
etaNegative_samp[19],0.079,0.3,0.49,-0.52,-0.055,1.1,2.7,7e-06,2.0
etaNegative_samp[20],0.25,0.62,0.91,-0.7,-0.12,1.9,2.2,5.6e-06,3.6
etaNegative_samp[21],-0.23,0.4,0.73,-2.2,-0.056,0.55,3.3,8.7e-06,2.1
etaNegative_samp[22],-0.028,0.82,1.2,-1.1,-0.59,2.0,2.1,5.4e-06,6.0
etaNegative_samp[23],-1.4,0.11,0.46,-2.0,-1.4,-0.54,16.0,4.2e-05,1.1
etaNegative_samp[24],0.85,0.22,0.33,0.47,0.73,1.5,2.3,5.9e-06,3.0
etaNegative_samp[25],0.09,0.43,0.75,-0.91,-0.077,1.5,3.0,7.7e-06,1.7
etaNegative_samp[26],0.37,0.068,0.36,-0.18,0.33,1.0,28.0,7.3e-05,1.1
etaNegative_samp[27],-0.22,0.21,0.52,-1.2,-0.12,0.36,6.3,1.6e-05,1.2
etaNegative_samp[28],-1.3,0.3,0.6,-2.3,-1.3,-0.5,3.8,1e-05,1.4
etaNegative_samp[29],1.2,0.44,0.65,0.038,1.5,2.0,2.2,5.8e-06,3.2
etaNegative_samp[30],-0.57,0.34,0.7,-2.1,-0.47,0.41,4.2,1.1e-05,1.5
etaNegative_samp[31],1.6,0.11,0.38,1.1,1.6,2.3,13.0,3.4e-05,1.1
etaNegative_samp[32],0.99,0.21,0.45,0.25,0.96,1.6,4.5,1.2e-05,1.3
etaNegative_samp[33],0.83,0.035,0.3,0.36,0.8,1.4,74.0,0.00019,1.0
etaNegative_samp[34],-0.17,0.32,0.7,-1.5,-0.069,0.68,4.9,1.3e-05,1.3
etaNegative_samp[35],0.53,0.38,0.69,-0.89,0.68,1.4,3.3,8.5e-06,1.8
