name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
etaPositive[14],0.0075,0.002,0.0033,2.1e-05,0.0083,0.012,2.8,1.2e-05,2.4
etaPositive[15],0.017,0.006,0.0087,2.7e-05,0.021,0.025,2.1,9.3e-06,5.4
etaPositive[16],0.014,0.0047,0.007,2.4e-05,0.017,0.022,2.3,1e-05,3.2
etaPositive[17],0.0037,0.00043,0.0017,2.2e-05,0.0039,0.0058,16.0,7.2e-05,1.5
etaPositive[18],0.018,0.0065,0.01,2.5e-05,0.021,0.031,2.4,1e-05,2.5
etaPositive[19],0.0085,0.0023,0.0038,2.3e-05,0.0097,0.013,2.6,1.1e-05,2.6
etaPositive[20],0.0029,0.00037,0.0015,2.7e-05,0.0029,0.0052,16.0,7.1e-05,1.7
etaPositive[21],0.023,0.0081,0.012,2.9e-05,0.028,0.033,2.1,9.3e-06,5.1
etaPositive[22],0.0074,0.0019,0.0031,3.3e-05,0.0083,0.011,2.7,1.2e-05,2.6
etaPositive[23],0.0031,0.00038,0.0014,3.2e-05,0.0032,0.0052,14.0,6.3e-05,1.9
etaPositive[24],0.0051,0.00097,0.0027,2.7e-05,0.0052,0.0098,7.8,3.4e-05,1.4
etaPositive[25],0.011,0.0036,0.0063,3.1e-05,0.012,0.022,3.1,1.4e-05,1.7
etaPositive[26],0.0034,0.00039,0.0016,3.2e-05,0.0034,0.0054,18.0,7.7e-05,1.5
etaPositive[27],0.0035,0.0004,0.0016,2.9e-05,0.0036,0.0053,15.0,6.8e-05,1.6
etaPositive[28],0.01,0.0031,0.0046,2.3e-05,0.012,0.015,2.3,1e-05,3.3
etaPositive[29],0.0079,0.0021,0.0039,2.3e-05,0.0083,0.014,3.3,1.5e-05,1.7
etaPositive[30],0.0045,0.00066,0.0018,2.4e-05,0.005,0.0065,7.4,3.3e-05,1.9
etaPositive[31],0.011,0.0034,0.0058,2.9e-05,0.012,0.019,2.8,1.2e-05,1.9
etaPositive[32],0.0033,0.00039,0.0016,2.2e-05,0.0034,0.0053,17.0,7.4e-05,1.6
etaPositive[33],0.012,0.0039,0.0058,2e-05,0.015,0.018,2.2,9.7e-06,4.4
etaPositive[34],0.0047,0.00076,0.0018,2.7e-05,0.0052,0.0066,5.8,2.6e-05,2.0
etaPositive[35],0.0084,0.0024,0.0047,2.3e-05,0.0084,0.016,3.9,1.7e-05,1.5
etaPositive[36],0.014,0.0045,0.0072,2.1e-05,0.016,0.023,2.5,1.1e-05,2.3
etaPositive[37],0.0025,0.00038,0.0014,2.9e-05,0.0024,0.0052,13.0,5.9e-05,2.0
etaPositive[38],0.0049,0.00086,0.0024,2.8e-05,0.0052,0.0087,7.9,3.5e-05,1.4
etaPositive[39],0.021,0.0073,0.011,3e-05,0.025,0.032,2.2,9.6e-06,3.8
etaPositive[40],0.0048,0.00081,0.002,2e-05,0.0052,0.0074,6.3,2.8e-05,1.7
etaPositive[41],0.0062,0.0014,0.0024,2.2e-05,0.007,0.0085,2.9,1.3e-05,3.0
etaPositive[42],0.026,0.0095,0.014,3.3e-05,0.031,0.041,2.2,9.6e-06,3.5
etaPositive[43],0.023,0.0084,0.013,3.1e-05,0.027,0.038,2.2,9.9e-06,3.0
etaPositive[44],0.026,0.0097,0.014,2.1e-05,0.032,0.041,2.2,9.5e-06,3.8
etaPositive[45],0.016,0.0056,0.0096,3.4e-05,0.017,0.031,2.9,1.3e-05,1.7
etaPositive[46],0.0045,0.00067,0.0019,2.5e-05,0.005,0.0071,8.5,3.8e-05,1.6
etaPositive[47],0.069,0.027,0.041,2.1e-05,0.084,0.11,2.2,9.8e-06,3.1
etaPositive[48],0.016,0.0054,0.0081,2.7e-05,0.018,0.025,2.3,1e-05,2.8
etaPositive[49],0.012,0.0037,0.0057,2.7e-05,0.013,0.019,2.4,1.1e-05,2.6
etaPositive[50],0.02,0.0072,0.011,2.1e-05,0.023,0.036,2.5,1.1e-05,2.2
etaPositive[51],0.0051,0.00096,0.0022,2.7e-05,0.0053,0.0081,5.3,2.3e-05,1.7
etaPositive[52],0.0064,0.0015,0.0028,2.8e-05,0.0067,0.01,3.6,1.6e-05,1.9
etaPositive[53],0.068,0.027,0.039,2.5e-05,0.084,0.11,2.1,9.4e-06,4.0
etaPositive[54],0.0034,0.00039,0.0014,2.9e-05,0.0036,0.0052,14.0,6e-05,1.9
etaPositive[55],0.0057,0.0012,0.0022,2.2e-05,0.0062,0.0081,3.5,1.6e-05,2.3
etaPositive[56],0.0038,0.00044,0.0014,2.3e-05,0.0041,0.0052,10.0,4.6e-05,2.4
etaPositive[57],0.0078,0.0022,0.0048,3.4e-05,0.0073,0.017,4.9,2.2e-05,1.3
etaPositive[58],0.003,0.00037,0.0014,2.3e-05,0.003,0.0052,14.0,6e-05,2.0
etaPositive[59],0.019,0.0068,0.01,2.6e-05,0.023,0.031,2.2,9.9e-06,3.1
etaPositive[60],0.0054,0.0011,0.0024,2.7e-05,0.0055,0.009,4.9,2.2e-05,1.6
etaPositive[61],0.0052,0.00098,0.0023,2.1e-05,0.0053,0.0084,5.3,2.4e-05,1.7
etaPositive[62],0.0042,0.00055,0.0017,2.4e-05,0.0047,0.0062,10.0,4.4e-05,1.8
etaPositive[63],0.0037,0.00042,0.0015,2.5e-05,0.0039,0.0053,13.0,5.8e-05,1.8
etaPositive[64],0.002,0.00044,0.0015,2e-05,0.0016,0.0052,12.0,5.5e-05,1.9
etaPositive[65],0.0074,0.0019,0.0035,2.4e-05,0.008,0.012,3.4,1.5e-05,1.8
etaPositive[66],0.0057,0.0012,0.0025,3.2e-05,0.0059,0.0091,4.6,2e-05,1.7
etaPositive[67],0.015,0.0049,0.0071,2e-05,0.018,0.022,2.1,9.5e-06,4.6
etaPositive[68],0.0077,0.002,0.0033,2.3e-05,0.0086,0.012,2.7,1.2e-05,2.5
etaPositive[69],0.0071,0.0018,0.0029,2.2e-05,0.0081,0.01,2.7,1.2e-05,2.9
etaPositive[70],0.012,0.004,0.0069,2.9e-05,0.014,0.022,3.0,1.3e-05,1.7
etaPositive[71],0.0092,0.0026,0.0041,2e-05,0.011,0.014,2.4,1.1e-05,3.2
etaPositive[72],0.034,0.013,0.019,1.9e-05,0.042,0.052,2.1,9.2e-06,4.9
etaPositive[73],0.011,0.0034,0.0051,2.1e-05,0.013,0.016,2.2,9.9e-06,3.9
etaPositive[74],0.028,0.011,0.016,2.3e-05,0.033,0.048,2.3,1e-05,2.5
etaPositive[75],0.013,0.0043,0.0064,3.1e-05,0.016,0.02,2.3,1e-05,3.3
etaPositive[76],0.0049,0.00088,0.0021,2.4e-05,0.0052,0.0076,5.5,2.4e-05,1.8
etaPositive[77],0.025,0.0092,0.014,1.9e-05,0.031,0.04,2.2,9.5e-06,3.7
etaPositive[78],0.0064,0.0015,0.0028,2.6e-05,0.0068,0.01,3.4,1.5e-05,2.0
etaPositive[79],0.017,0.0058,0.0085,3.2e-05,0.021,0.025,2.1,9.4e-06,4.8
etaPositive[80],0.0023,0.0004,0.0015,3e-05,0.002,0.0052,14.0,6.3e-05,1.8
etaPositive[81],0.0036,0.00042,0.0015,2.6e-05,0.0039,0.0053,13.0,5.7e-05,1.8
etaPositive[82],0.0093,0.0027,0.0043,2.2e-05,0.01,0.015,2.5,1.1e-05,2.5
etaPositive[83],0.01,0.0032,0.0049,3.1e-05,0.012,0.016,2.4,1.1e-05,2.8
etaPositive[84],0.022,0.008,0.012,3.2e-05,0.026,0.038,2.4,1e-05,2.5
etaPositive[85],0.0016,0.00052,0.0015,2e-05,0.0011,0.0052,8.3,3.7e-05,2.7
etaPositive[86],0.0045,0.00068,0.0021,2.5e-05,0.0049,0.0077,9.7,4.3e-05,1.5
etaPositive[87],0.0097,0.0029,0.0047,3.1e-05,0.011,0.016,2.7,1.2e-05,2.1
etaPositive[88],0.013,0.0044,0.0085,2.2e-05,0.012,0.026,3.8,1.7e-05,1.5
etaPositive[89],0.0026,0.00038,0.0014,2.4e-05,0.0025,0.0052,13.0,6e-05,2.0
etaPositive[90],0.0036,0.00041,0.0016,3.4e-05,0.0038,0.0053,14.0,6.4e-05,1.7
etaPositive[91],0.014,0.0047,0.008,3.1e-05,0.015,0.026,2.9,1.3e-05,1.8
etaPositive[92],0.0066,0.0016,0.0027,2.1e-05,0.0074,0.0096,3.0,1.3e-05,2.5
etaPositive[93],0.01,0.0031,0.0056,2.8e-05,0.01,0.019,3.3,1.5e-05,1.6
etaPositive[94],0.003,0.00037,0.0016,2.9e-05,0.0029,0.0053,19.0,8.6e-05,1.5
etaPositive[95],0.027,0.0098,0.015,3e-05,0.031,0.045,2.3,1e-05,2.7
etaPositive[96],0.0045,0.00069,0.0017,1.7e-05,0.0051,0.0062,6.3,2.8e-05,2.2
etaPositive[97],0.0033,0.00039,0.0016,2.9e-05,0.0034,0.0053,18.0,8.1e-05,1.5
etaPositive[98],0.0048,0.0008,0.0024,3.2e-05,0.0052,0.0086,9.1,4e-05,1.4
etaPositive[99],0.019,0.0068,0.0099,3e-05,0.024,0.029,2.1,9.5e-06,4.2
etaPositive[100],0.028,0.01,0.016,2.2e-05,0.033,0.047,2.3,1e-05,2.8
etaPositive[101],0.015,0.0048,0.007,2.7e-05,0.018,0.021,2.1,9.5e-06,4.7
etaPositive[102],0.0084,0.0023,0.0037,3.1e-05,0.0095,0.013,2.6,1.1e-05,2.6
etaPositive[103],0.0058,0.0013,0.0047,2.2e-05,0.0052,0.014,14.0,6e-05,1.1
etaPositive[104],0.0049,0.00085,0.0018,2e-05,0.0053,0.0065,4.6,2.1e-05,2.4
etaPositive[105],0.0043,0.00056,0.0025,3e-05,0.0043,0.0085,20.0,9e-05,1.2
etaPositive[106],0.0068,0.0016,0.0029,2e-05,0.0074,0.01,3.1,1.3e-05,2.2
etaPositive[107],0.0071,0.0018,0.0029,2e-05,0.008,0.01,2.8,1.2e-05,2.7
etaPositive[108],0.011,0.0034,0.0052,2.2e-05,0.013,0.017,2.4,1e-05,2.9
etaPositive[109],0.017,0.0057,0.0092,3.1e-05,0.018,0.029,2.6,1.1e-05,2.1
etaPositive[110],0.008,0.0021,0.0033,2.8e-05,0.0093,0.011,2.4,1.1e-05,3.7
etaPositive[111],0.0099,0.0029,0.0076,3.4e-05,0.0077,0.026,6.8,3e-05,1.2
etaPositive[112],0.0092,0.0026,0.0039,3.2e-05,0.011,0.013,2.3,1e-05,4.3
etaPositive[113],0.025,0.0095,0.016,3.2e-05,0.027,0.049,2.7,1.2e-05,1.9
etaPositive[114],0.021,0.0075,0.011,2.5e-05,0.026,0.032,2.1,9.5e-06,4.0
etaPositive[115],0.0072,0.0018,0.0032,2.3e-05,0.008,0.011,2.9,1.3e-05,2.2
etaPositive[116],0.0036,0.00042,0.0022,2.3e-05,0.0034,0.0076,28.0,0.00012,1.2
etaPositive[117],0.014,0.0047,0.0069,2.7e-05,0.017,0.022,2.2,9.8e-06,3.6
etaPositive[118],0.011,0.0033,0.005,2.3e-05,0.013,0.016,2.3,1e-05,3.6
etaPositive[119],0.021,0.0073,0.011,2.7e-05,0.025,0.032,2.2,9.6e-06,3.8
etaPositive[120],0.0046,0.00075,0.0028,2.6e-05,0.0049,0.0094,13.0,5.9e-05,1.2
etaPositive[121],0.013,0.0041,0.0063,2.9e-05,0.015,0.02,2.3,1e-05,2.8
etaPositive[122],0.0074,0.0019,0.0033,2.1e-05,0.0081,0.012,2.9,1.3e-05,2.1
etaPositive[123],0.0063,0.0014,0.0026,3e-05,0.0069,0.0091,3.2,1.4e-05,2.3
etaPositive[124],0.0086,0.0024,0.0042,2.1e-05,0.0092,0.015,3.0,1.3e-05,1.9
etaPositive[125],0.0071,0.0018,0.003,2.3e-05,0.008,0.011,2.8,1.2e-05,2.5
etaNegative[1],0.0015,4.3e-05,0.0017,0.0,0.00094,0.0052,1600.0,0.0071,1.2
etaNegative[2],0.00066,0.00013,0.00059,1.2e-07,0.00047,0.0018,21.0,9.4e-05,1.4
etaNegative[3],0.29,0.01,0.41,0.038,0.06,1.0,1600.0,0.0071,46.0
etaNegative[4],0.0036,0.0015,0.0024,0.0,0.004,0.0072,2.7,1.2e-05,1.9
etaNegative[5],0.26,0.011,0.43,0.0094,0.012,1.0,1600.0,0.0071,430.0
etaNegative[6],0.25,0.011,0.43,0.0015,0.0041,1.0,1600.0,0.0071,377.0
etaNegative[7],0.0012,0.00053,0.0013,0.0,0.00092,0.0037,5.8,2.5e-05,1.2
etaNegative[8],0.0073,0.0032,0.0067,0.0,0.0063,0.019,4.5,2e-05,1.3
etaNegative[9],0.011,0.0047,0.0085,0.0,0.011,0.025,3.3,1.5e-05,1.5
etaNegative[10],0.0078,0.0033,0.0093,0.0,0.003,0.027,8.1,3.6e-05,1.2
etaNegative[11],0.013,0.0056,0.0084,0.0,0.016,0.024,2.2,9.9e-06,2.9
etaNegative[12],0.00035,0.00015,0.00028,0.0,0.00035,0.00082,3.5,1.5e-05,1.5
etaNegative[13],0.27,0.011,0.42,0.013,0.024,1.0,1600.0,0.0071,95.0
etaNegative[14],0.26,0.011,0.42,0.013,0.021,1.0,1600.0,0.0071,121.0
etaNegative[15],0.25,0.011,0.43,0.00081,0.0018,1.0,1600.0,0.0071,775.0
etaNegative[16],0.25,0.011,0.43,0.0022,0.0052,1.0,1600.0,0.0071,238.0
etaNegative[17],0.0017,3.6e-05,0.0015,0.0,0.0017,0.0042,1600.0,0.0071,1.4
etaNegative[18],0.25,0.011,0.43,0.0033,0.0064,1.0,1600.0,0.0071,242.0
etaNegative[19],0.0057,0.00014,0.0054,0.0,0.0046,0.017,1600.0,0.0071,1.3
etaNegative[20],0.0038,0.0017,0.0043,0.0,0.0022,0.013,6.8,3e-05,1.2
etaNegative[21],0.25,0.3,0.42,0.0037,0.0067,1.0,2.0,8.9e-06,27.0
etaNegative[22],0.25,0.011,0.43,0.0028,0.0056,1.0,1600.0,0.0071,357.0
etaNegative[23],0.02,0.0057,0.009,0.0033,0.023,0.033,2.5,1.1e-05,2.2
etaNegative[24],0.0044,0.0018,0.0029,0.0,0.0053,0.0081,2.5,1.1e-05,2.2
etaNegative[25],0.26,0.011,0.43,0.0041,0.014,1.0,1600.0,0.0071,68.0
etaNegative[26],0.012,0.005,0.0073,0.0,0.015,0.02,2.2,9.6e-06,3.5
etaNegative[27],0.27,0.011,0.42,0.016,0.024,1.0,1600.0,0.0071,128.0
etaNegative[28],0.25,0.011,0.43,0.0001,0.00069,1.0,1600.0,0.0071,1072.0
etaNegative[29],0.26,0.011,0.43,0.006,0.011,1.0,1600.0,0.0071,167.0
etaNegative[30],0.00027,0.00012,0.00032,0.0,0.00018,0.00091,7.5,3.3e-05,1.2
etaNegative[31],0.0054,0.0022,0.0036,0.0,0.0062,0.01,2.6,1.1e-05,2.1
etaNegative[32],0.25,0.3,0.43,0.0011,0.0028,1.0,2.0,8.9e-06,424.0
etaNegative[33],0.001,2e-05,0.00078,0.0,0.0011,0.0024,1600.0,0.0071,1.6
etaNegative[34],0.0023,3.7e-05,0.0015,0.0,0.0027,0.0043,1600.0,0.0071,2.3
etaNegative[35],0.25,0.3,0.43,0.0019,0.0043,1.0,2.0,8.9e-06,365.0
etaNegative[36],0.25,0.011,0.43,0.0021,0.0044,1.0,1600.0,0.0071,336.0
etaNegative[37],0.0017,0.00076,0.0022,0.0,0.00076,0.0067,8.8,3.9e-05,1.1
etaNegative[38],0.0023,5.1e-05,0.002,0.0,0.0021,0.0061,1600.0,0.0071,1.4
etaNegative[39],0.018,0.0064,0.011,0.0017,0.02,0.035,2.8,1.2e-05,1.8
etaNegative[40],0.25,0.011,0.43,0.00033,0.00059,1.0,1600.0,0.0071,3158.0
etaNegative[41],0.0013,0.00051,0.00096,1.6e-10,0.0012,0.0029,3.6,1.6e-05,1.5
etaNegative[42],0.26,0.011,0.43,0.01,0.017,1.0,1600.0,0.0071,139.0
etaNegative[43],0.26,0.011,0.43,0.01,0.02,1.0,1600.0,0.0071,89.0
etaNegative[44],0.26,0.011,0.43,0.0067,0.014,1.0,1600.0,0.0071,99.0
etaNegative[45],0.27,0.011,0.42,0.02,0.032,1.0,1600.0,0.0071,91.0
etaNegative[46],0.0041,6.6e-05,0.0026,0.0,0.0048,0.0075,1600.0,0.0071,2.4
