name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
etaPositive_samp[56],-0.69,0.0078,0.3,-1.2,-0.68,-0.22,1439.0,0.0065,1.0
etaPositive_samp[57],-0.39,0.0061,0.28,-0.85,-0.39,0.048,2068.0,0.0093,1.0
etaPositive_samp[58],2.9,0.046,0.29,2.4,2.9,3.4,40.0,0.00018,1.0
etaPositive_samp[59],-1.2,0.0067,0.22,-1.6,-1.2,-0.85,1075.0,0.0048,1.0
etaPositive_samp[60],-0.51,0.0055,0.18,-0.82,-0.51,-0.22,1105.0,0.005,1.0
etaPositive_samp[61],-1.0,0.0056,0.14,-1.2,-1.0,-0.78,609.0,0.0027,1.0
etaPositive_samp[62],-0.2,0.0097,0.44,-0.86,-0.24,0.57,2076.0,0.0094,1.0
etaPositive_samp[63],-1.3,0.0061,0.21,-1.7,-1.3,-1.0,1231.0,0.0055,1.0
etaPositive_samp[64],1.0,0.022,0.23,0.64,1.0,1.4,107.0,0.00048,1.0
etaPositive_samp[65],-0.63,0.0068,0.29,-1.1,-0.61,-0.15,1881.0,0.0085,1.0
etaPositive_samp[66],-0.66,0.0069,0.28,-1.1,-0.66,-0.21,1621.0,0.0073,1.0
etaPositive_samp[67],-0.93,0.0065,0.24,-1.4,-0.92,-0.56,1379.0,0.0062,1.0
etaPositive_samp[68],-1.1,0.0061,0.23,-1.5,-1.1,-0.7,1459.0,0.0066,1.0
etaPositive_samp[69],-1.9,0.011,0.41,-2.6,-1.9,-1.2,1470.0,0.0066,1.0
etaPositive_samp[70],-0.24,0.0092,0.34,-0.89,-0.18,0.21,1347.0,0.0061,1.0
etaPositive_samp[71],-0.59,0.0098,0.33,-1.2,-0.53,-0.13,1146.0,0.0052,1.0
etaPositive_samp[72],0.66,0.013,0.15,0.42,0.66,0.92,140.0,0.00063,1.0
etaPositive_samp[73],-0.17,0.0057,0.21,-0.52,-0.17,0.16,1306.0,0.0059,1.0
etaPositive_samp[74],-0.24,0.0058,0.16,-0.5,-0.24,0.0094,739.0,0.0033,1.0
etaPositive_samp[75],0.42,0.013,0.4,-0.38,0.48,0.94,1020.0,0.0046,1.0
etaPositive_samp[76],0.084,0.0062,0.16,-0.19,0.089,0.34,699.0,0.0032,1.0
etaPositive_samp[77],1.8,0.035,0.2,1.5,1.8,2.2,34.0,0.00015,1.0
etaPositive_samp[78],0.31,0.015,0.15,0.069,0.31,0.56,96.0,0.00043,1.0
etaPositive_samp[79],1.5,0.025,0.32,0.97,1.6,2.0,165.0,0.00074,1.0
etaPositive_samp[80],0.53,0.012,0.18,0.24,0.53,0.83,213.0,0.00096,1.0
etaPositive_samp[81],-0.69,0.0062,0.24,-1.1,-0.68,-0.31,1553.0,0.007,1.0
etaPositive_samp[82],1.4,0.025,0.22,1.0,1.4,1.8,78.0,0.00035,1.0
etaPositive_samp[83],-0.38,0.0058,0.25,-0.79,-0.38,0.019,1830.0,0.0082,1.0
